from_latitude,from_longitude,Delivery_location_latitude,Delivery_location_longitude,Time_Order_picked,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_vehicle,multiple_deliveries,Festival,Time_taken(hours)
13.044694,80.26147,13.064694,80.28147,11:50:00,conditions Cloudy,High ,0.0,motorcycle ,1,No ,22
21.173343,72.792731,21.213343,72.832731,13:35:00,conditions Sandstorms,High ,1.0,motorcycle ,0,No ,5
26.88842,75.800689,26.92842,75.840689,16:05:00,conditions Stormy,Medium ,0.0,motorcycle ,1,No ,7
23.351489,85.324253,23.401489,85.374253,19:20:00,conditions Windy,Jam ,2.0,scooter ,1,No ,21
0.0,0.0,0.09,0.09,22:35:00,conditions Sunny,Low ,2.0,scooter ,1,No ,15
22.651847,75.881991,22.741847,75.971991,18:30:00,conditions Fog,Medium ,2.0,electric_scooter ,1,No ,25
21.173343,72.792731,21.303343,72.922731,23:30:00,conditions NaN,NaN ,2.0,motorcycle ,0,No ,6
30.89286,75.822199,31.00286,75.932199,22:25:00,conditions Sunny,Low ,1.0,motorcycle ,0,No ,9
12.934179,77.615797,12.944179,77.625797,09:00:00,conditions Cloudy,Low ,2.0,electric_scooter ,1,No ,6
26.921411,75.793604,26.991411,75.863604,21:25:00,conditions Fog,Jam ,2.0,scooter ,1,Yes ,33
12.970324,77.645748,13.020324,77.695748,23:25:00,conditions Fog,Low ,1.0,scooter ,1,No ,8
17.429585,78.392621,17.499585,78.462621,17:45:00,conditions Cloudy,Medium ,0.0,motorcycle ,1,No ,31
12.326356,76.619103,12.456356,76.749103,23:05:00,conditions Fog,Low ,1.0,scooter ,0,No ,15
21.160437,72.774209,21.220437,72.834209,20:45:00,conditions Fog,Jam ,1.0,scooter ,NaN ,No ,22
22.761593,75.886362,22.801593,75.926362,15:30:00,conditions Sunny,Medium ,0.0,motorcycle ,1,No ,15
23.264015,77.408236,23.374015,77.518236,18:55:00,conditions Fog,Medium ,1.0,scooter ,0,No ,30
-22.538999,88.322337,22.618999,88.402337,23:25:00,conditions Stormy,Low ,0.0,motorcycle ,1,No ,10
13.049645,80.242268,13.119645,80.312268,23:55:00,conditions Sunny,Low ,1.0,scooter ,1,No ,18
0.0,0.0,0.02,0.02,12:05:00,conditions Fog,High ,1.0,motorcycle ,0,No ,12
22.310237,73.158921,22.360237,73.208921,20:40:00,conditions Sandstorms,Jam ,0.0,motorcycle ,1,No ,31
25.457116,81.859682,25.487116,81.889682,18:05:00,conditions Fog,Medium ,2.0,motorcycle ,0,No ,3
22.311358,73.164798,22.321358,73.174798,10:50:00,conditions Fog,Low ,2.0,scooter ,1,No ,8
26.892312,75.806896,26.972313,75.886896,18:35:00,conditions Sandstorms,Medium ,0.0,motorcycle ,2,No ,31
26.88842,75.800689,26.91842,75.830689,17:25:00,conditions Sandstorms,Medium ,0.0,motorcycle ,1,No ,21
22.310329,73.169083,22.330329,73.189083,09:20:00,conditions Fog,Low ,2.0,electric_scooter ,0,No ,5
13.049645,80.242268,13.109645,80.302268,23:00:00,conditions Stormy,Low ,0.0,motorcycle ,0,No ,18
17.438263,78.397865,17.478263,78.437865,13:40:00,conditions Fog,High ,2.0,electric_scooter ,1,No ,16
19.221315,72.862381,19.281315,72.922381,18:05:00,conditions Sandstorms,Medium ,0.0,motorcycle ,1,No ,9
19.22384,72.841347,19.27384,72.891347,19:45:00,conditions Sunny,Jam ,0.0,motorcycle ,1,No ,35
22.744648,75.894377,22.854648,76.004377,21:30:00,conditions Sunny,Jam ,2.0,scooter ,1,No ,15
12.979166,77.640709,12.999166,77.660709,08:40:00,conditions Cloudy,Low ,0.0,motorcycle ,1,No ,15
22.745049,75.892471,22.785049,75.932471,16:40:00,conditions Stormy,Medium ,0.0,motorcycle ,1,No ,5
12.933284,77.615428,12.993284,77.675428,23:30:00,conditions Stormy,Low ,2.0,motorcycle ,1,No ,11
10.027364,76.308258,10.137364,76.418258,23:05:00,conditions Stormy,Low ,0.0,motorcycle ,1,No ,11
12.352058,76.60665,12.432058,76.68665,21:40:00,conditions Fog,Jam ,0.0,motorcycle ,1,No ,31
23.354422,85.3329,23.384422,85.3629,19:25:00,conditions Sunny,Jam ,0.0,motorcycle ,1,No ,15
0.0,0.0,0.01,0.01,09:45:00,conditions Cloudy,Low ,1.0,scooter ,0,No ,5
23.234249,77.434007,23.324249,77.524007,22:50:00,conditions Sandstorms,Low ,2.0,motorcycle ,1,No ,13
23.39925,85.390464,23.44925,85.440464,20:10:00,conditions Sandstorms,Jam ,2.0,scooter ,1,No ,18
0.0,0.0,0.13,0.13,22:45:00,conditions Sandstorms,Low ,0.0,motorcycle ,1,No ,14
12.299524,76.64262,12.379524,76.72262,19:00:00,conditions Sandstorms,Medium ,0.0,motorcycle ,1,No ,15
23.351489,85.324253,23.421489,85.394253,17:35:00,conditions Sunny,Medium ,0.0,motorcycle ,1,No ,23
25.457687,81.835585,25.537687,81.915585,17:35:00,conditions Fog,Medium ,2.0,scooter ,2,No ,28
13.026286,80.275235,13.116286,80.365235,20:00:00,conditions Windy,Jam ,2.0,scooter ,0,No ,16
18.520016,73.830547,18.550016,73.860547,19:05:00,conditions Cloudy,Medium ,0.0,motorcycle ,1,No ,19
0.0,0.0,0.08,0.08,22:15:00,conditions Stormy,Low ,2.0,electric_scooter ,0,No ,5
11.001852,76.976268,11.071852,77.046268,19:15:00,conditions Sunny,Jam ,0.0,motorcycle ,1,No ,7
0.0,0.0,0.07,0.07,22:40:00,conditions Sunny,Low ,0.0,motorcycle ,0,No ,13
26.846156,75.8023,26.866156,75.8223,10:40:00,conditions Stormy,Low ,2.0,motorcycle ,0,No ,15
13.027018,80.254791,13.067018,80.294791,14:35:00,conditions Stormy,High ,0.0,motorcycle ,3,No ,38
0.0,0.0,0.13,0.13,23:05:00,conditions Sunny,Low ,0.0,motorcycle ,1,No ,22
21.15276,72.778059,21.28276,72.908059,19:40:00,conditions Fog,Jam ,0.0,motorcycle ,1,No ,38
21.175975,72.795503,21.245975,72.865503,21:25:00,conditions Fog,Jam ,2.0,motorcycle ,1,No ,32
19.055831,72.833984,19.125831,72.903984,23:10:00,conditions Sunny,Low ,0.0,motorcycle ,0,No ,11
12.934179,77.615797,13.064179,77.745797,17:45:00,conditions Stormy,Medium ,1.0,motorcycle ,1,No ,16
11.026117,76.944652,11.036117,76.954652,08:25:00,conditions Sandstorms,Low ,0.0,motorcycle ,1,No ,15
18.536562,73.896485,18.626562,73.986485,21:10:00,conditions Fog,Jam ,1.0,motorcycle ,1,Yes ,34
23.230791,77.43702,23.320791,77.52702,21:40:00,conditions Windy,Jam ,0.0,motorcycle ,1,No ,20
23.39925,85.390464,23.41925,85.410464,11:45:00,conditions Fog,High ,2.0,scooter ,1,No ,14
18.593481,73.785901,18.723481,73.915901,23:00:00,conditions Fog,Low ,1.0,scooter ,1,No ,27
15.516833,73.768172,15.546833,73.798172,23:40:00,conditions Stormy,Low ,0.0,motorcycle ,1,No ,9
19.103249,72.846749,19.163249,72.906749,22:05:00,conditions Sunny,Jam ,1.0,scooter ,1,No ,4
0.0,0.0,0.07,0.07,20:05:00,conditions Stormy,Jam ,0.0,motorcycle ,1,No ,29
11.001852,76.976268,11.061852,77.036268,17:50:00,conditions NaN,NaN ,3.0,electric_scooter ,0,No ,6
17.431477,78.40035,17.511477,78.48035,23:35:00,conditions Cloudy,Low ,0.0,motorcycle ,2,No ,28
12.323225,76.630028,12.413225,76.720028,22:35:00,conditions Cloudy,Low ,1.0,motorcycle ,1,No ,14
30.319528,78.040267,30.359528,78.080267,12:55:00,conditions Fog,High ,2.0,scooter ,0,No ,12
23.351058,85.325731,23.411058,85.385731,19:05:00,conditions Windy,Medium ,2.0,motorcycle ,1,No ,17
12.299524,76.64262,12.389524,76.73262,20:15:00,conditions Stormy,Jam ,0.0,motorcycle ,1,No ,22
23.374878,85.335739,23.504878,85.465739,17:55:00,conditions Cloudy,Medium ,0.0,motorcycle ,1,No ,26
19.003517,72.82765,19.043517,72.86765,13:15:00,conditions Fog,High ,0.0,motorcycle ,1,No ,11
23.333017,85.3172,23.423017,85.4072,23:30:00,conditions Windy,Low ,0.0,motorcycle ,1,No ,7
26.913483,75.803139,26.963483,75.853139,21:35:00,conditions Windy,Jam ,0.0,motorcycle ,0,No ,37
22.695207,75.866059,22.705207,75.876059,11:05:00,conditions Sandstorms,Low ,2.0,scooter ,0,No ,2
17.428294,78.404423,17.558294,78.534423,19:25:00,conditions Sandstorms,Jam ,0.0,motorcycle ,1,No ,27
12.323225,76.630028,12.363225,76.670028,15:10:00,conditions Sunny,High ,2.0,motorcycle ,0,No ,6
12.979096,77.640625,13.089096,77.750625,22:15:00,conditions Windy,Jam ,1.0,scooter ,1,No ,31
19.22384,72.841347,19.24384,72.861347,08:35:00,conditions Fog,Low ,1.0,scooter ,0,No ,5
21.170096,72.789122,21.250096,72.869122,00:05:00,conditions Sunny,Low ,0.0,motorcycle ,1,No ,13
23.354422,85.3329,23.464422,85.4429,23:25:00,conditions Sandstorms,Low ,1.0,scooter ,1,No ,19
18.539299,73.897902,18.559299,73.917902,08:20:00,conditions Windy,Low ,1.0,scooter ,1,No ,9
23.214294,77.435361,23.224294,77.445361,12:10:00,conditions Stormy,High ,0.0,motorcycle ,1,No ,27
17.455894,78.375467,17.495894,78.415467,15:00:00,conditions Cloudy,High ,2.0,scooter ,1,No ,21
0.0,0.0,0.07,0.07,21:20:00,conditions Fog,Jam ,0.0,motorcycle ,1,No ,28
23.233219,77.433571,23.243219,77.443571,11:15:00,conditions Sunny,Low ,2.0,motorcycle ,0,No ,6
22.307898,73.167788,22.317898,73.177788,08:40:00,conditions Fog,Low ,2.0,scooter ,0,No ,0
9.970717,76.285447,10.010717,76.325447,14:20:00,conditions Sunny,High ,1.0,motorcycle ,0,No ,6
10.994136,76.963303,11.054136,77.023303,17:40:00,conditions Windy,Medium ,0.0,motorcycle ,1,No ,12
22.761593,75.886362,22.821593,75.946362,21:35:00,conditions Fog,Jam ,0.0,motorcycle ,1,No ,17
21.175104,72.804342,21.235104,72.864342,23:00:00,conditions Cloudy,Low ,2.0,electric_scooter ,1,No ,1
22.722634,75.886959,22.782634,75.946959,21:35:00,conditions Stormy,Jam ,1.0,motorcycle ,0,No ,9
12.323194,76.630583,12.333194,76.640583,11:50:00,conditions Fog,High ,2.0,electric_scooter ,1,No ,21
18.569156,73.774723,18.589156,73.794723,11:30:00,conditions Windy,High ,2.0,electric_scooter ,NaN ,No ,19
12.297954,76.665169,12.317954,76.685169,10:10:00,conditions Fog,Low ,0.0,motorcycle ,1,No ,11
26.921411,75.793604,26.991411,75.863604,17:25:00,conditions Fog,Medium ,2.0,scooter ,1,No ,28
23.351489,85.324253,23.391489,85.364253,13:50:00,conditions Fog,High ,0.0,motorcycle ,1,No ,18
30.885915,75.788259,30.935915,75.838259,18:45:00,conditions Sunny,Medium ,0.0,motorcycle ,1,No ,12
21.186438,72.794115,21.236438,72.844115,22:50:00,conditions Fog,Low ,0.0,motorcycle ,0,No ,17
21.183434,72.814492,21.263434,72.894492,19:35:00,conditions Sunny,Jam ,2.0,motorcycle ,1,No ,13
22.725835,75.887648,22.795835,75.957648,22:55:00,conditions Fog,Low ,1.0,motorcycle ,0,No ,27
0.0,0.0,0.03,0.03,17:50:00,conditions Stormy,Medium ,2.0,electric_scooter ,1,No ,12
26.914142,75.805704,26.934142,75.825704,11:50:00,conditions Windy,High ,2.0,scooter ,0,No ,15
-15.303897,73.914336,15.393897,74.004336,23:30:00,conditions Sandstorms,Low ,2.0,scooter ,0,No ,7
19.866969,75.318894,19.996969,75.448894,19:50:00,conditions Sunny,Jam ,2.0,electric_scooter ,0,No ,20
22.308096,73.167753,22.418096,73.277753,21:45:00,conditions Cloudy,Jam ,1.0,motorcycle ,1,No ,33
26.471529,80.313458,26.611529,80.453458,23:25:00,conditions Stormy,Low ,1.0,scooter ,1,No ,4
12.970324,77.645748,13.100324,77.775748,18:30:00,conditions Cloudy,Medium ,0.0,motorcycle ,1,No ,29
12.933284,77.615428,13.063284,77.745428,17:20:00,conditions Cloudy,Medium ,1.0,motorcycle ,1,No ,16
19.12663,72.829976,19.17663,72.879976,19:00:00,conditions Sunny,Medium ,1.0,scooter ,NaN ,No ,13
12.979096,77.640625,12.989096,77.650625,11:50:00,conditions Fog,High ,0.0,motorcycle ,1,No ,13
23.359407,85.325055,23.389407,85.355055,19:45:00,conditions Windy,Jam ,2.0,scooter ,NaN ,No ,2
22.727021,75.884167,22.737021,75.894167,11:35:00,conditions Fog,High ,0.0,motorcycle ,0,No ,12
0.0,0.0,0.01,0.01,09:05:00,conditions Sandstorms,Low ,1.0,motorcycle ,0,No ,4
26.913483,75.803139,27.023483,75.913139,18:55:00,conditions Windy,Medium ,0.0,motorcycle ,1,No ,23
11.003669,76.976494,11.033669,77.006494,23:20:00,conditions Cloudy,Low ,1.0,scooter ,0,No ,5
13.058616,80.264151,13.108616,80.314151,23:30:00,conditions Sunny,Low ,1.0,motorcycle ,0,No ,5
19.055831,72.833984,19.145831,72.923984,17:30:00,conditions Fog,Medium ,1.0,motorcycle ,2,No ,26
12.334022,76.618203,12.364022,76.648203,18:55:00,conditions Sunny,Medium ,2.0,electric_scooter ,0,No ,5
26.911927,75.797282,26.981927,75.867282,18:50:00,conditions Sandstorms,Medium ,0.0,motorcycle ,0,No ,15
21.160522,72.771477,21.190522,72.801477,18:55:00,conditions Fog,Medium ,2.0,motorcycle ,0,No ,4
12.323194,76.630583,12.413194,76.720583,23:10:00,conditions Cloudy,Low ,0.0,motorcycle ,1,No ,12
26.913726,75.75282,26.993726,75.83282,21:30:00,conditions Cloudy,Jam ,2.0,scooter ,1,No ,34
13.058616,80.264151,13.148616,80.354151,22:50:00,conditions Stormy,Low ,1.0,scooter ,0,No ,7
12.970324,77.645748,13.040324,77.715748,18:30:00,conditions Windy,Medium ,2.0,scooter ,1,No ,15
17.450851,78.379347,17.520851,78.449347,19:15:00,conditions Sandstorms,Jam ,2.0,electric_scooter ,1,No ,14
22.695207,75.866059,22.775207,75.946059,19:50:00,conditions Sandstorms,Jam ,2.0,motorcycle ,1,No ,7
13.086438,80.220672,13.156439,80.290672,20:45:00,conditions Stormy,Jam ,2.0,scooter ,1,No ,15
17.433809,78.386744,17.463809,78.416744,18:30:00,conditions Stormy,Medium ,1.0,scooter ,1,No ,15
26.910262,75.783013,27.050262,75.923013,21:55:00,conditions Sandstorms,Jam ,1.0,motorcycle ,1,No ,21
19.121999,72.908493,19.131999,72.918493,11:35:00,conditions Windy,High ,2.0,scooter ,1,No ,11
19.207222,72.972281,19.317222,73.082281,22:50:00,conditions Cloudy,Low ,0.0,motorcycle ,0,No ,12
0.0,0.0,0.06,0.06,18:40:00,conditions Windy,Medium ,2.0,electric_scooter ,1,No ,20
11.003008,76.97544,11.063009,77.03544,20:10:00,conditions Sandstorms,Jam ,1.0,motorcycle ,1,No ,0
11.003681,76.975525,11.063681,77.035525,23:05:00,conditions Fog,Low ,1.0,scooter ,0,No ,5
12.297954,76.665169,12.367954,76.735169,19:45:00,conditions Fog,Jam ,0.0,motorcycle ,2,No ,28
12.939496,77.625999,13.019496,77.705999,23:05:00,conditions Sandstorms,Low ,2.0,scooter ,1,No ,13
26.956431,75.776649,26.986431,75.806649,20:15:00,conditions Sandstorms,Jam ,1.0,motorcycle ,0,No ,8
17.451976,78.385883,17.491976,78.425883,13:00:00,conditions Fog,High ,0.0,motorcycle ,1,No ,13
26.905287,75.794592,26.965287,75.854592,23:45:00,conditions Cloudy,Low ,2.0,motorcycle ,0,No ,0
12.906229,77.596791,12.986229,77.676791,18:25:00,conditions Fog,Medium ,0.0,motorcycle ,0,No ,39
15.303897,73.914336,15.343897,73.954336,12:30:00,conditions Windy,High ,1.0,motorcycle ,1,No ,17
22.732225,75.874765,22.782225,75.924765,23:15:00,conditions Sunny,Low ,0.0,motorcycle ,0,No ,15
19.120083,72.907385,19.200083,72.987385,18:45:00,conditions Windy,Medium ,1.0,scooter ,0,No ,12
21.186438,72.794115,21.256438,72.864115,18:40:00,conditions Windy,Medium ,0.0,motorcycle ,2,No ,39
13.091809,80.219104,13.111809,80.239104,11:25:00,conditions Stormy,High ,1.0,motorcycle ,1,No ,1
13.044694,80.26147,13.064694,80.28147,08:35:00,conditions Windy,Low ,1.0,scooter ,1,No ,9
26.90519,75.810753,26.94519,75.850753,15:50:00,conditions Sunny,Medium ,1.0,scooter ,0,No ,6
13.029198,77.570997,13.049198,77.590997,09:00:00,conditions Windy,Low ,0.0,motorcycle ,1,No ,8
17.431668,78.408321,17.521668,78.498321,23:05:00,conditions Fog,Low ,2.0,scooter ,1,No ,19
12.975996,80.221898,12.995996,80.241898,11:25:00,conditions Sunny,High ,1.0,motorcycle ,0,No ,9
23.234631,77.401663,23.364631,77.531663,22:20:00,conditions Cloudy,Low ,2.0,electric_scooter ,1,No ,17
21.157735,72.768778,21.207735,72.818778,21:30:00,conditions Cloudy,Jam ,0.0,motorcycle ,1,No ,13
19.254567,72.848923,19.294567,72.888923,16:20:00,conditions Windy,Medium ,0.0,motorcycle ,1,No ,23
26.482419,80.320939,26.542419,80.380939,20:30:00,conditions Fog,Jam ,1.0,scooter ,1,No ,17
21.173493,72.801953,21.223493,72.851953,20:45:00,conditions Sandstorms,Jam ,1.0,motorcycle ,1,No ,15
18.520016,73.830547,18.570016,73.880547,23:10:00,conditions Stormy,Low ,0.0,motorcycle ,1,No ,20
25.449659,81.839744,25.459659,81.849744,09:50:00,conditions Windy,Low ,0.0,motorcycle ,0,No ,6
22.308096,73.167753,22.328096,73.187753,10:10:00,conditions Cloudy,Low ,0.0,motorcycle ,1,No ,5
23.416792,85.316842,23.496792,85.396842,18:10:00,conditions Stormy,Medium ,1.0,motorcycle ,1,No ,10
19.254567,72.848923,19.264567,72.858923,11:45:00,conditions Sunny,High ,0.0,motorcycle ,1,No ,10
21.186608,72.794136,21.276608,72.884136,21:00:00,conditions Fog,Jam ,2.0,motorcycle ,1,No ,22
21.149569,72.772697,21.199569,72.822697,21:50:00,conditions Cloudy,Jam ,0.0,motorcycle ,1,No ,24
18.55144,73.804855,18.58144,73.834855,21:50:00,conditions Cloudy,Jam ,0.0,motorcycle ,1,No ,14
0.0,0.0,0.03,0.03,21:20:00,conditions Sunny,Jam ,2.0,electric_scooter ,1,No ,10
22.751857,75.866699,22.781857,75.896699,20:00:00,conditions Stormy,Jam ,2.0,scooter ,1,No ,22
12.975996,80.221898,12.995996,80.241898,09:05:00,conditions Cloudy,Low ,2.0,electric_scooter ,1,No ,7
30.346994,78.062543,30.486994,78.202543,20:20:00,conditions Sandstorms,Jam ,2.0,motorcycle ,0,No ,7
12.972532,77.608179,13.082532,77.718179,21:25:00,conditions Windy,Jam ,2.0,motorcycle ,0,No ,9
0.0,0.0,0.04,0.04,12:20:00,conditions Sunny,High ,2.0,scooter ,1,No ,5
11.026117,76.944652,11.106117,77.024652,18:15:00,conditions Sandstorms,Medium ,1.0,motorcycle ,1,No ,11
23.354422,85.3329,23.404422,85.3829,21:50:00,conditions Stormy,Jam ,2.0,electric_scooter ,1,No ,17
18.994237,72.825553,19.064237,72.895553,22:30:00,conditions Cloudy,Low ,0.0,motorcycle ,1,No ,32
26.849596,75.800512,26.879596,75.830512,18:55:00,conditions Windy,Medium ,2.0,electric_scooter ,1,No ,18
12.934365,77.616155,13.014365,77.696155,23:45:00,conditions Sandstorms,Low ,0.0,motorcycle ,1,No ,11
19.103249,72.846749,19.173249,72.916749,19:40:00,conditions Stormy,Jam ,0.0,motorcycle ,1,No ,24
26.891191,75.802083,26.941191,75.852083,21:45:00,conditions Windy,Jam ,2.0,motorcycle ,0,No ,18
9.985497,76.276999,10.055497,76.346999,17:25:00,conditions Windy,Medium ,2.0,electric_scooter ,1,No ,28
19.065838,72.832658,19.105838,72.872658,16:15:00,conditions Stormy,Medium ,1.0,motorcycle ,1,No ,17
18.56245,73.916619,18.57245,73.926619,10:35:00,conditions Sandstorms,Low ,0.0,motorcycle ,1,No ,14
19.12663,72.829976,19.14663,72.849976,12:10:00,conditions Cloudy,High ,2.0,scooter ,1,No ,17
12.297954,76.665169,12.327954,76.695169,19:50:00,conditions Cloudy,Jam ,0.0,motorcycle ,1,No ,15
12.970221,77.645396,13.020221,77.695396,00:05:00,conditions Sandstorms,Low ,2.0,scooter ,0,No ,10
12.321214,76.621094,12.351214,76.651094,22:00:00,conditions Cloudy,Jam ,0.0,motorcycle ,1,No ,17
13.02978,80.208812,13.06978,80.248812,16:15:00,conditions Windy,Medium ,1.0,motorcycle ,1,No ,10
21.160522,72.771477,21.200522,72.811477,16:55:00,conditions Stormy,Medium ,0.0,motorcycle ,1,No ,20
15.585658,73.743606,15.655658,73.813606,18:45:00,conditions Stormy,Medium ,1.0,scooter ,2,No ,29
17.430448,78.418213,17.470448,78.458213,13:40:00,conditions Sunny,High ,2.0,scooter ,1,No ,5
12.913041,77.683237,12.953041,77.723237,12:25:00,conditions Sandstorms,High ,1.0,scooter ,1,No ,23
19.1093,72.825451,19.1793,72.895451,19:40:00,conditions Sandstorms,Jam ,2.0,motorcycle ,0,No ,14
17.451976,78.385883,17.491976,78.425883,14:30:00,conditions Fog,High ,0.0,motorcycle ,0,No ,18
22.538999,88.322337,22.578999,88.362337,16:55:00,conditions Stormy,Medium ,0.0,motorcycle ,1,No ,19
12.284747,76.625861,12.374747,76.715861,22:30:00,conditions Stormy,Low ,1.0,scooter ,1,No ,5
12.913041,77.683237,12.963041,77.733237,21:05:00,conditions Stormy,Jam ,0.0,motorcycle ,1,No ,37
12.297954,76.665169,12.307954,76.675169,10:35:00,conditions Fog,Low ,2.0,scooter ,1,No ,8
12.975377,77.696664,12.995377,77.716664,10:55:00,conditions Stormy,Low ,1.0,scooter ,NaN ,No ,10
17.431668,78.408321,17.481668,78.458321,22:30:00,conditions Fog,Low ,0.0,motorcycle ,1,No ,14
21.186608,72.794136,21.266608,72.874136,22:05:00,conditions Sunny,Jam ,0.0,motorcycle ,0,No ,29
23.357804,85.325146,23.437804,85.405146,20:15:00,conditions Fog,Jam ,0.0,motorcycle ,2,No ,42
19.120083,72.907385,19.210083,72.997385,23:55:00,conditions Stormy,Low ,2.0,motorcycle ,1,No ,14
12.935662,77.61413,12.985662,77.66413,19:25:00,conditions Windy,Jam ,0.0,motorcycle ,1,No ,19
12.933298,77.614293,12.973298,77.654293,13:45:00,conditions Stormy,High ,0.0,motorcycle ,2,No ,29
19.879631,75.323403,19.919631,75.363403,16:20:00,conditions Windy,Medium ,1.0,motorcycle ,1,No ,24
11.024839,77.007003,11.034839,77.017003,10:45:00,conditions Stormy,Low ,0.0,motorcycle ,1,No ,21
18.516216,73.842527,18.596216,73.922527,17:20:00,conditions Sandstorms,Medium ,0.0,motorcycle ,1,No ,30
11.026117,76.944652,11.096117,77.014652,19:40:00,conditions Cloudy,Jam ,0.0,motorcycle ,1,No ,38
12.970221,77.645396,12.980221,77.655396,09:55:00,conditions Stormy,Low ,0.0,motorcycle ,1,No ,18
12.906229,77.596791,12.926229,77.616791,09:50:00,conditions Cloudy,Low ,1.0,motorcycle ,0,No ,8
0.0,0.0,0.01,0.01,10:50:00,conditions Cloudy,Low ,0.0,motorcycle ,0,No ,18
18.520016,73.830547,18.540016,73.850547,11:55:00,conditions Fog,High ,1.0,motorcycle ,1,No ,14
19.003517,72.82765,19.013517,72.83765,11:45:00,conditions Windy,High ,1.0,scooter ,1,No ,17
12.284747,76.625861,12.334747,76.675861,21:05:00,conditions Stormy,Jam ,2.0,electric_scooter ,1,No ,23
0.0,0.0,0.11,0.11,20:10:00,conditions Sunny,Jam ,0.0,motorcycle ,1,No ,5
18.593481,73.785901,18.633481,73.825901,16:30:00,conditions Sunny,Medium ,1.0,motorcycle ,1,NaN ,0
26.910262,75.783013,27.040262,75.913013,23:00:00,conditions Sunny,Low ,0.0,motorcycle ,0,No ,16
12.933284,77.615428,13.063284,77.745428,21:30:00,conditions Cloudy,Jam ,1.0,motorcycle ,1,No ,31
30.89286,75.822199,30.93286,75.862199,15:50:00,conditions Fog,Medium ,2.0,electric_scooter ,0,No ,7
0.0,0.0,0.07,0.07,19:25:00,conditions Cloudy,Jam ,0.0,motorcycle ,2,No ,28
30.359722,78.067079,30.449722,78.157079,19:25:00,conditions Sunny,Jam ,1.0,motorcycle ,0,No ,20
0.0,0.0,0.04,0.04,15:30:00,conditions Cloudy,Medium ,0.0,motorcycle ,1,No ,11
22.311844,73.165081,22.351844,73.205081,17:05:00,conditions Sandstorms,Medium ,0.0,motorcycle ,0,No ,4
13.02978,80.208812,13.05978,80.238812,17:50:00,conditions Stormy,Medium ,0.0,motorcycle ,1,NaN ,4
13.066762,80.251865,13.106762,80.291865,15:45:00,conditions Sandstorms,Medium ,2.0,scooter ,1,No ,22
22.31279,73.170283,22.39279,73.250283,17:25:00,conditions Sunny,Medium ,0.0,motorcycle ,1,No ,18
26.956431,75.776649,26.996431,75.816649,14:30:00,conditions Stormy,High ,1.0,scooter ,1,No ,16
11.022298,76.998349,11.042298,77.018349,09:05:00,conditions Sandstorms,Low ,1.0,scooter ,1,No ,8
19.176269,72.836721,19.196269,72.856721,10:50:00,conditions Sunny,Low ,0.0,motorcycle ,1,No ,7
13.066762,80.251865,13.196762,80.381865,19:25:00,conditions Fog,Jam ,1.0,motorcycle ,2,No ,31
